Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Burnaby South,"$512,700",144.8,1.0,3.5,11.0,44.1,0.0,Residential - All Types,2,2008
Burnaby South,"$517,600",146.2,1.0,3.4,10.8,44.6,0.0,Residential - All Types,3,2008
Burnaby South,"$519,700",146.8,0.4,3.7,9.9,44.5,0.0,Residential - All Types,4,2008
Burnaby South,"$522,200",147.5,0.5,3.9,9.0,43.1,0.0,Residential - All Types,5,2008
Burnaby South,"$524,700",148.2,0.5,4.3,8.2,41.8,0.0,Residential - All Types,6,2008
Burnaby South,"$518,300",146.4,-1.2,2.1,5.7,38.1,0.0,Residential - All Types,7,2008
Burnaby South,"$511,900",144.6,-1.2,-0.1,3.4,34.4,0.0,Residential - All Types,8,2008
Burnaby South,"$505,600",142.8,-1.2,-2.3,1.0,30.9,0.0,Residential - All Types,9,2008
Burnaby South,"$494,600",139.7,-2.2,-4.8,-1.3,27.0,0.0,Residential - All Types,10,2008
Burnaby South,"$483,600",136.6,-2.2,-7.4,-3.7,23.2,0.0,Residential - All Types,11,2008
Burnaby South,"$473,400",133.7,-2.1,-9.8,-5.9,19.6,0.0,Residential - All Types,12,2008
Burnaby South,"$467,700",132.1,-1.2,-9.8,-7.9,15.9,0.0,Residential - All Types,1,2009
Burnaby South,"$462,700",130.7,-1.1,-9.6,-9.7,12.5,0.0,Residential - All Types,2,2009
Burnaby South,"$457,800",129.3,-1.1,-9.5,-11.6,9.2,0.0,Residential - All Types,3,2009
Burnaby South,"$464,100",131.1,1.4,-6.2,-10.7,8.4,0.0,Residential - All Types,4,2009
Burnaby South,"$470,500",132.9,1.4,-2.7,-9.9,7.7,0.0,Residential - All Types,5,2009
Burnaby South,"$476,900",134.7,1.4,0.7,-9.1,6.9,0.0,Residential - All Types,6,2009
Burnaby South,"$485,000",137.0,1.7,3.7,-6.4,8.0,0.0,Residential - All Types,7,2009
Burnaby South,"$493,200",139.3,1.7,6.6,-3.7,9.0,0.0,Residential - All Types,8,2009
Burnaby South,"$501,700",141.7,1.7,9.6,-0.8,10.1,0.0,Residential - All Types,9,2009
Burnaby South,"$507,300",143.3,1.1,9.3,2.6,11.6,0.0,Residential - All Types,10,2009
Burnaby South,"$513,000",144.9,1.1,9.0,6.1,13.2,0.0,Residential - All Types,11,2009
Burnaby South,"$519,000",146.6,1.2,8.8,9.6,14.9,0.0,Residential - All Types,12,2009
Burnaby South,"$522,900",147.7,0.8,7.8,11.8,14.5,47.7,Residential - All Types,1,2010
Burnaby South,"$530,400",149.8,1.4,7.5,14.6,14.8,49.1,Residential - All Types,2,2010
Burnaby South,"$534,200",150.9,0.7,6.5,16.7,14.4,49.3,Residential - All Types,3,2010
Burnaby South,"$539,600",152.4,1.0,6.4,16.2,14.1,50.0,Residential - All Types,4,2010
Burnaby South,"$538,900",152.2,-0.1,5.0,14.5,12.5,47.6,Residential - All Types,5,2010
Burnaby South,"$536,000",151.4,-0.5,3.3,12.4,10.5,44.9,Residential - All Types,6,2010
Burnaby South,"$534,600",151.0,-0.3,2.2,10.2,9.0,42.5,Residential - All Types,7,2010
Burnaby South,"$528,200",149.2,-1.2,-0.4,7.1,6.6,38.7,Residential - All Types,8,2010
Burnaby South,"$526,800",148.8,-0.3,-1.4,5.0,5.2,36.4,Residential - All Types,9,2010
Burnaby South,"$524,700",148.2,-0.4,-2.8,3.4,4.7,34.7,Residential - All Types,10,2010
Burnaby South,"$527,900",149.1,0.6,-2.0,2.9,5.1,34.4,Residential - All Types,11,2010
Burnaby South,"$530,400",149.8,0.5,-1.1,2.2,5.4,34.0,Residential - All Types,12,2010
Burnaby South,"$541,300",152.9,2.1,1.3,3.5,6.6,34.1,Residential - All Types,1,2011
Burnaby South,"$543,100",153.4,0.3,2.8,2.4,5.9,32.0,Residential - All Types,2,2011
Burnaby South,"$555,100",156.8,2.2,5.4,3.9,7.3,32.4,Residential - All Types,3,2011
Burnaby South,"$565,000",159.6,1.8,7.7,4.7,8.7,32.0,Residential - All Types,4,2011
Burnaby South,"$575,700",162.6,1.9,9.1,6.8,10.2,31.8,Residential - All Types,5,2011
Burnaby South,"$584,500",165.1,1.5,10.2,9.0,11.4,31.0,Residential - All Types,6,2011
Burnaby South,"$588,400",166.2,0.7,8.7,10.1,13.5,31.0,Residential - All Types,7,2011
Burnaby South,"$588,800",166.3,0.1,8.4,11.5,15.0,30.1,Residential - All Types,8,2011
Burnaby South,"$583,800",164.9,-0.8,5.2,10.8,15.5,28.1,Residential - All Types,9,2011
Burnaby South,"$584,500",165.1,0.1,3.4,11.4,18.2,28.6,Residential - All Types,10,2011
Burnaby South,"$580,600",164.0,-0.7,0.9,10.0,20.1,28.1,Residential - All Types,11,2011
Burnaby South,"$572,100",161.6,-1.5,-2.1,7.9,20.9,26.6,Residential - All Types,12,2011
Burnaby South,"$570,000",161.0,-0.4,-3.1,5.3,21.9,24.8,Residential - All Types,1,2012
Burnaby South,"$575,000",162.4,0.9,-2.3,5.9,24.3,24.4,Residential - All Types,2,2012
Burnaby South,"$584,200",165.0,1.6,0.1,5.2,27.6,25.1,Residential - All Types,3,2012
Burnaby South,"$585,900",165.5,0.3,0.2,3.7,26.2,23.9,Residential - All Types,4,2012
Burnaby South,"$587,700",166.0,0.3,1.2,2.1,24.9,22.7,Residential - All Types,5,2012
Burnaby South,"$586,600",165.7,-0.2,2.5,0.4,23.0,20.9,Residential - All Types,6,2012
Burnaby South,"$582,800",164.6,-0.7,2.2,-1.0,20.1,18.8,Residential - All Types,7,2012
Burnaby South,"$576,000",162.7,-1.2,0.2,-2.2,16.8,16.3,Residential - All Types,8,2012
Burnaby South,"$577,400",163.1,0.2,-1.2,-1.1,15.1,15.3,Residential - All Types,9,2012
Burnaby South,"$574,300",162.2,-0.6,-2.0,-1.8,13.2,14.5,Residential - All Types,10,2012
Burnaby South,"$566,500",160.0,-1.4,-3.6,-2.4,10.4,12.8,Residential - All Types,11,2012
Burnaby South,"$562,900",159.0,-0.6,-4.0,-1.6,8.5,11.9,Residential - All Types,12,2012
Burnaby South,"$554,100",156.5,-1.6,-4.9,-2.8,6.0,9.1,Residential - All Types,1,2013
Burnaby South,"$557,600",157.5,0.6,-3.2,-3.0,5.1,8.8,Residential - All Types,2,2013
Burnaby South,"$561,200",158.5,0.6,-2.8,-3.9,5.0,8.4,Residential - All Types,3,2013
Burnaby South,"$561,500",158.6,0.1,-2.2,-4.2,4.1,8.0,Residential - All Types,4,2013
Burnaby South,"$565,800",159.8,0.8,-0.1,-3.7,5.0,8.3,Residential - All Types,5,2013
Burnaby South,"$573,200",161.9,1.3,1.8,-2.3,6.9,9.2,Residential - All Types,6,2013
Burnaby South,"$574,600",162.3,0.2,3.7,-1.4,7.5,10.9,Residential - All Types,7,2013
Burnaby South,"$573,900",162.1,-0.1,2.9,-0.4,8.6,12.1,Residential - All Types,8,2013
Burnaby South,"$576,000",162.7,0.4,2.6,-0.2,9.3,13.9,Residential - All Types,9,2013
Burnaby South,"$573,500",162.0,-0.4,2.1,-0.1,9.3,16.0,Residential - All Types,10,2013
Burnaby South,"$575,700",162.6,0.4,1.8,1.6,9.1,19.0,Residential - All Types,11,2013
Burnaby South,"$575,700",162.6,0.0,0.4,2.3,8.5,21.6,Residential - All Types,12,2013
Burnaby South,"$583,100",164.7,1.3,1.5,5.2,7.7,24.7,Residential - All Types,1,2014
Burnaby South,"$581,700",164.3,-0.2,1.4,4.3,7.1,25.7,Residential - All Types,2,2014
Burnaby South,"$582,800",164.6,0.2,1.2,3.8,5.0,27.3,Residential - All Types,3,2014
Burnaby South,"$587,700",166.0,0.9,2.5,4.7,4.0,26.6,Residential - All Types,4,2014
Burnaby South,"$592,700",167.4,0.8,3.0,4.8,3.0,26.0,Residential - All Types,5,2014
Burnaby South,"$595,100",168.1,0.4,3.4,3.8,1.8,24.8,Residential - All Types,6,2014
Burnaby South,"$597,600",168.8,0.4,2.5,4.0,1.6,23.2,Residential - All Types,7,2014
Burnaby South,"$601,200",169.8,0.6,3.3,4.8,2.1,21.9,Residential - All Types,8,2014
Burnaby South,"$601,500",169.9,0.1,3.2,4.4,3.0,19.9,Residential - All Types,9,2014
Burnaby South,"$606,500",171.3,0.8,3.2,5.7,3.8,19.5,Residential - All Types,10,2014
Burnaby South,"$606,500",171.3,0.0,2.3,5.4,4.5,18.2,Residential - All Types,11,2014
Burnaby South,"$613,600",173.3,1.2,3.1,6.6,7.2,18.2,Residential - All Types,12,2014
Burnaby South,"$615,300",173.8,0.3,3.0,5.5,8.0,17.7,Residential - All Types,1,2015
Burnaby South,"$623,800",176.2,1.4,3.8,7.2,8.5,17.6,Residential - All Types,2,2015
Burnaby South,"$631,600",178.4,1.2,5.0,8.4,8.1,18.2,Residential - All Types,3,2015
Burnaby South,"$640,100",180.8,1.3,5.5,8.9,9.2,18.6,Residential - All Types,4,2015
Burnaby South,"$649,700",183.5,1.5,7.1,9.6,10.5,20.6,Residential - All Types,5,2015
Burnaby South,"$656,700",185.5,1.1,7.0,10.4,11.9,22.5,Residential - All Types,6,2015
Burnaby South,"$662,800",187.2,0.9,7.7,10.9,13.7,24.0,Residential - All Types,7,2015
Burnaby South,"$666,700",188.3,0.6,6.9,10.9,15.7,26.2,Residential - All Types,8,2015
Burnaby South,"$682,600",192.8,2.4,8.1,13.5,18.2,29.6,Residential - All Types,9,2015
Burnaby South,"$697,500",197.0,2.2,9.0,15.0,21.5,32.9,Residential - All Types,10,2015
Burnaby South,"$705,200",199.2,1.1,8.6,16.3,24.5,33.6,Residential - All Types,11,2015
Burnaby South,"$704,500",199.0,-0.1,7.3,14.8,25.2,32.8,Residential - All Types,12,2015
Burnaby South,"$711,600",201.0,1.0,7.4,15.7,28.4,31.5,Residential - All Types,1,2016
Burnaby South,"$732,200",206.8,2.9,9.8,17.4,31.3,34.8,Residential - All Types,2,2016
Burnaby South,"$744,900",210.4,1.7,9.1,17.9,32.7,34.2,Residential - All Types,3,2016
Burnaby South,"$777,500",219.6,4.4,11.5,21.5,38.5,37.6,Residential - All Types,4,2016
Burnaby South,"$824,200",232.8,6.0,16.9,26.9,45.7,43.2,Residential - All Types,5,2016
Burnaby South,"$856,400",241.9,3.9,21.6,30.4,49.4,46.5,Residential - All Types,6,2016
Burnaby South,"$877,700",247.9,2.5,23.3,32.4,52.7,49.2,Residential - All Types,7,2016
Burnaby South,"$875,500",247.3,-0.2,19.6,31.3,52.6,48.7,Residential - All Types,8,2016
Burnaby South,"$870,600",245.9,-0.6,16.9,27.5,51.1,49.1,Residential - All Types,9,2016
Burnaby South,"$862,100",243.5,-1.0,10.9,23.6,50.3,47.5,Residential - All Types,10,2016
Burnaby South,"$858,200",242.4,-0.5,4.1,21.7,49.1,47.8,Residential - All Types,11,2016
Burnaby South,"$868,100",245.2,1.2,1.4,23.2,50.8,51.7,Residential - All Types,12,2016
Burnaby South,"$879,400",248.4,1.3,0.2,23.6,50.8,54.3,Residential - All Types,1,2017
Burnaby South,"$885,800",250.2,0.7,1.2,21.0,52.3,54.1,Residential - All Types,2,2017
Burnaby South,"$894,700",252.7,1.0,2.8,20.1,53.5,53.2,Residential - All Types,3,2017
Burnaby South,"$917,700",259.2,2.6,6.4,18.0,56.1,56.6,Residential - All Types,4,2017
Burnaby South,"$942,800",266.3,2.7,9.9,14.4,59.1,60.4,Residential - All Types,5,2017
Burnaby South,"$957,300",270.4,1.5,10.3,11.8,60.9,63.2,Residential - All Types,6,2017
Burnaby South,"$976,100",275.7,2.0,11.0,11.2,63.3,67.5,Residential - All Types,7,2017
Burnaby South,"$984,900",278.2,0.9,11.2,12.5,63.8,71.0,Residential - All Types,8,2017
Burnaby South,"$997,000",281.6,1.2,11.4,14.5,65.7,72.7,Residential - All Types,9,2017
Burnaby South,"$995,900",281.3,-0.1,8.5,15.5,64.2,73.4,Residential - All Types,10,2017
Burnaby South,"$1,001,900",283.0,0.6,6.3,16.7,65.2,76.9,Residential - All Types,11,2017
Burnaby South,"$1,009,400",285.1,0.7,5.4,16.3,64.5,79.3,Residential - All Types,12,2017
Burnaby South,"$1,021,100",288.4,1.2,4.6,16.1,65.9,84.3,Residential - All Types,1,2018
Burnaby South,"$1,037,000",292.9,1.6,5.3,17.1,66.2,86.0,Residential - All Types,2,2018
Burnaby South,"$1,052,900",297.4,1.5,5.6,17.7,66.7,87.6,Residential - All Types,3,2018
Burnaby South,"$1,044,800",295.1,-0.8,4.9,13.9,63.2,86.1,Residential - All Types,4,2018
Burnaby South,"$1,055,800",298.2,1.1,5.4,12.0,62.5,86.6,Residential - All Types,5,2018
Burnaby South,"$1,071,300",302.6,1.5,6.1,11.9,63.1,86.9,Residential - All Types,6,2018
Burnaby South,"$1,061,100",299.7,-1.0,3.9,8.7,60.1,84.7,Residential - All Types,7,2018
Burnaby South,"$1,037,300",293.0,-2.2,0.0,5.3,55.6,80.8,Residential - All Types,8,2018
Burnaby South,"$1,023,200",289.0,-1.4,-2.8,2.6,49.9,77.6,Residential - All Types,9,2018
Burnaby South,"$1,019,600",288.0,-0.3,-2.4,2.4,46.2,77.8,Residential - All Types,10,2018
Burnaby South,"$1,003,400",283.4,-1.6,-5.0,0.1,42.3,74.3,Residential - All Types,11,2018
Burnaby South,"$992,700",280.4,-1.1,-7.3,-1.6,40.9,72.4,Residential - All Types,12,2018
Burnaby South,"$988,800",279.3,-0.4,-6.8,-3.2,39.0,69.6,Residential - All Types,1,2019
Burnaby South,"$992,700",280.4,0.4,-4.3,-4.3,35.6,70.7,Residential - All Types,2,2019
Burnaby South,"$981,400",277.2,-1.1,-4.1,-6.8,31.7,68.4,Residential - All Types,3,2019
Burnaby South,"$975,000",275.4,-0.6,-4.4,-6.7,25.4,65.9,Residential - All Types,4,2019
Burnaby South,"$971,800",274.5,-0.3,-3.1,-7.9,17.9,64.0,Residential - All Types,5,2019
Burnaby South,"$957,700",270.5,-1.5,-3.5,-10.6,11.8,60.9,Residential - All Types,6,2019
Burnaby South,"$944,900",266.9,-1.3,-4.4,-10.9,7.7,58.1,Residential - All Types,7,2019
Burnaby South,"$939,300",265.3,-0.6,-5.4,-9.5,7.3,56.2,Residential - All Types,8,2019
Burnaby South,"$941,000",265.8,0.2,-4.1,-8.0,8.1,56.4,Residential - All Types,9,2019
Burnaby South,"$938,200",265.0,-0.3,-3.8,-8.0,8.8,54.7,Residential - All Types,10,2019
Burnaby South,"$941,700",266.0,0.4,-3.1,-6.1,9.7,55.3,Residential - All Types,11,2019
Burnaby South,"$943,900",266.6,0.2,-1.4,-4.9,8.7,53.8,Residential - All Types,12,2019
Burnaby South,"$954,800",269.7,1.2,1.0,-3.4,8.6,55.2,Residential - All Types,1,2020
Burnaby South,"$965,800",272.8,1.1,2.8,-2.7,9.0,54.8,Residential - All Types,2,2020
Burnaby South,"$965,800",272.8,0.0,2.6,-1.6,8.0,52.9,Residential - All Types,3,2020
Burnaby South,"$966,500",273.0,0.1,3.0,-0.9,5.3,51.0,Residential - All Types,4,2020
Burnaby South,"$974,700",275.3,0.8,3.5,0.3,3.4,50.0,Residential - All Types,5,2020
Burnaby South,"$975,000",275.4,0.0,3.3,1.8,1.8,48.5,Residential - All Types,6,2020
Burnaby South,"$981,800",277.3,0.7,2.8,3.9,0.6,48.1,Residential - All Types,7,2020
Coquitlam,"$337,100",100.0,0.0,0.0,0.0,0.0,0.0,Residential - All Types,1,2005
Coquitlam,"$338,500",100.4,0.4,0.0,0.0,0.0,0.0,Residential - All Types,2,2005
Coquitlam,"$340,200",100.9,0.5,0.0,0.0,0.0,0.0,Residential - All Types,3,2005
Coquitlam,"$341,500",101.3,0.4,0.0,0.0,0.0,0.0,Residential - All Types,4,2005
Coquitlam,"$345,600",102.5,1.2,0.0,0.0,0.0,0.0,Residential - All Types,5,2005
Coquitlam,"$349,900",103.8,1.3,0.0,0.0,0.0,0.0,Residential - All Types,6,2005
Coquitlam,"$353,300",104.8,1.0,4.8,0.0,0.0,0.0,Residential - All Types,7,2005
Coquitlam,"$356,700",105.8,1.0,5.4,0.0,0.0,0.0,Residential - All Types,8,2005
Coquitlam,"$360,100",106.8,0.9,5.8,0.0,0.0,0.0,Residential - All Types,9,2005
Coquitlam,"$363,800",107.9,1.0,6.5,0.0,0.0,0.0,Residential - All Types,10,2005
Coquitlam,"$367,500",109.0,1.0,6.3,0.0,0.0,0.0,Residential - All Types,11,2005
Coquitlam,"$371,500",110.2,1.1,6.2,0.0,0.0,0.0,Residential - All Types,12,2005
Coquitlam,"$377,900",112.1,1.7,7.0,12.1,0.0,0.0,Residential - All Types,1,2006
Coquitlam,"$384,700",114.1,1.8,7.8,13.6,0.0,0.0,Residential - All Types,2,2006
Coquitlam,"$391,400",116.1,1.8,8.7,15.1,0.0,0.0,Residential - All Types,3,2006
Coquitlam,"$399,200",118.4,2.0,9.7,16.9,0.0,0.0,Residential - All Types,4,2006
Coquitlam,"$407,600",120.9,2.1,10.9,18.0,0.0,0.0,Residential - All Types,5,2006
Coquitlam,"$416,000",123.4,2.1,12.0,18.9,0.0,0.0,Residential - All Types,6,2006
Coquitlam,"$420,100",124.6,1.0,11.2,18.9,0.0,0.0,Residential - All Types,7,2006
Coquitlam,"$424,100",125.8,1.0,10.3,18.9,0.0,0.0,Residential - All Types,8,2006
Coquitlam,"$428,500",127.1,1.0,9.5,19.0,0.0,0.0,Residential - All Types,9,2006
Coquitlam,"$429,200",127.3,0.2,7.5,18.0,0.0,0.0,Residential - All Types,10,2006
Coquitlam,"$429,800",127.5,0.2,5.5,17.0,0.0,0.0,Residential - All Types,11,2006
Coquitlam,"$430,900",127.8,0.2,3.6,16.0,0.0,0.0,Residential - All Types,12,2006
Coquitlam,"$435,900",129.3,1.2,3.8,15.3,0.0,0.0,Residential - All Types,1,2007
Coquitlam,"$441,600",131.0,1.3,4.1,14.8,0.0,0.0,Residential - All Types,2,2007
Coquitlam,"$447,000",132.6,1.2,4.3,14.2,0.0,0.0,Residential - All Types,3,2007
Coquitlam,"$450,700",133.7,0.8,5.0,12.9,0.0,0.0,Residential - All Types,4,2007
Coquitlam,"$455,100",135.0,1.0,5.9,11.7,0.0,0.0,Residential - All Types,5,2007
Coquitlam,"$459,200",136.2,0.9,6.6,10.4,0.0,0.0,Residential - All Types,6,2007
Coquitlam,"$462,500",137.2,0.7,6.1,10.1,0.0,0.0,Residential - All Types,7,2007
Coquitlam,"$466,200",138.3,0.8,5.6,9.9,0.0,0.0,Residential - All Types,8,2007
Coquitlam,"$470,000",139.4,0.8,5.1,9.7,0.0,0.0,Residential - All Types,9,2007
Coquitlam,"$472,000",140.0,0.4,4.7,10.0,0.0,0.0,Residential - All Types,10,2007
Coquitlam,"$473,700",140.5,0.4,4.1,10.2,0.0,0.0,Residential - All Types,11,2007
Coquitlam,"$475,700",141.1,0.4,3.6,10.4,0.0,0.0,Residential - All Types,12,2007
Coquitlam,"$480,100",142.4,0.9,3.8,10.1,42.4,0.0,Residential - All Types,1,2008
Coquitlam,"$484,800",143.8,1.0,4.0,9.8,43.2,0.0,Residential - All Types,2,2008
Coquitlam,"$489,500",145.2,1.0,4.2,9.5,43.9,0.0,Residential - All Types,3,2008
Coquitlam,"$490,900",145.6,0.3,4.0,8.9,43.7,0.0,Residential - All Types,4,2008
Coquitlam,"$492,200",146.0,0.3,3.9,8.1,42.4,0.0,Residential - All Types,5,2008
Coquitlam,"$493,200",146.3,0.2,3.7,7.4,40.9,0.0,Residential - All Types,6,2008
Coquitlam,"$486,100",144.2,-1.4,1.3,5.1,37.6,0.0,Residential - All Types,7,2008
Coquitlam,"$478,700",142.0,-1.5,-1.3,2.7,34.2,0.0,Residential - All Types,8,2008
Coquitlam,"$471,600",139.9,-1.5,-3.7,0.4,31.0,0.0,Residential - All Types,9,2008
Coquitlam,"$461,200",136.8,-2.2,-6.0,-2.3,26.8,0.0,Residential - All Types,10,2008
Coquitlam,"$451,100",133.8,-2.2,-8.4,-4.8,22.8,0.0,Residential - All Types,11,2008
Coquitlam,"$441,000",130.8,-2.2,-10.6,-7.3,18.7,0.0,Residential - All Types,12,2008
Coquitlam,"$434,600",128.9,-1.5,-10.6,-9.5,15.0,0.0,Residential - All Types,1,2009
Coquitlam,"$428,500",127.1,-1.4,-10.5,-11.6,11.4,0.0,Residential - All Types,2,2009
Coquitlam,"$422,400",125.3,-1.4,-10.4,-13.7,7.9,0.0,Residential - All Types,3,2009
Coquitlam,"$425,500",126.2,0.7,-7.7,-13.3,6.6,0.0,Residential - All Types,4,2009
Coquitlam,"$428,500",127.1,0.7,-5.0,-12.9,5.1,0.0,Residential - All Types,5,2009
Coquitlam,"$431,500",128.0,0.7,-2.1,-12.5,3.7,0.0,Residential - All Types,6,2009
Coquitlam,"$438,900",130.2,1.7,1.0,-9.7,4.5,0.0,Residential - All Types,7,2009
Coquitlam,"$446,000",132.3,1.6,4.1,-6.8,5.2,0.0,Residential - All Types,8,2009
Coquitlam,"$453,400",134.5,1.7,7.3,-3.9,5.8,0.0,Residential - All Types,9,2009
Coquitlam,"$458,500",136.0,1.1,7.8,-0.6,6.8,0.0,Residential - All Types,10,2009
Coquitlam,"$463,200",137.4,1.0,8.1,2.7,7.8,0.0,Residential - All Types,11,2009
Coquitlam,"$467,900",138.8,1.0,8.4,6.1,8.6,0.0,Residential - All Types,12,2009
Coquitlam,"$476,700",141.4,1.9,8.6,9.7,9.4,41.4,Residential - All Types,1,2010
Coquitlam,"$478,000",141.8,0.3,7.2,11.6,8.2,41.2,Residential - All Types,2,2010
Coquitlam,"$480,700",142.6,0.6,6.0,13.8,7.5,41.3,Residential - All Types,3,2010
Coquitlam,"$482,800",143.2,0.4,5.3,13.5,7.1,41.4,Residential - All Types,4,2010
Coquitlam,"$483,800",143.5,0.2,4.4,12.9,6.3,40.0,Residential - All Types,5,2010
Coquitlam,"$484,500",143.7,0.1,3.5,12.3,5.5,38.4,Residential - All Types,6,2010
Coquitlam,"$478,400",141.9,-1.3,0.4,9.0,3.4,35.4,Residential - All Types,7,2010
Coquitlam,"$474,700",140.8,-0.8,-0.7,6.4,1.8,33.1,Residential - All Types,8,2010
Coquitlam,"$473,000",140.3,-0.4,-1.6,4.3,0.6,31.4,Residential - All Types,9,2010
Coquitlam,"$471,600",139.9,-0.3,-2.3,2.9,-0.1,29.7,Residential - All Types,10,2010
Coquitlam,"$473,000",140.3,0.3,-2.2,2.1,-0.1,28.7,Residential - All Types,11,2010
Coquitlam,"$475,700",141.1,0.6,-1.8,1.7,0.0,28.0,Residential - All Types,12,2010
Coquitlam,"$477,000",141.5,0.3,-0.3,0.1,-0.6,26.2,Residential - All Types,1,2011
Coquitlam,"$479,700",142.3,0.6,1.1,0.4,-1.0,24.7,Residential - All Types,2,2011
Coquitlam,"$488,500",144.9,1.8,3.3,1.6,-0.2,24.8,Residential - All Types,3,2011
Coquitlam,"$495,200",146.9,1.4,5.0,2.6,0.9,24.1,Residential - All Types,4,2011
Coquitlam,"$500,300",148.4,1.0,5.8,3.4,1.6,22.7,Residential - All Types,5,2011
Coquitlam,"$501,600",148.8,0.3,5.5,3.5,1.7,20.6,Residential - All Types,6,2011
Coquitlam,"$502,000",148.9,0.1,5.2,4.9,3.3,19.5,Residential - All Types,7,2011
Coquitlam,"$501,300",148.7,-0.1,4.5,5.6,4.7,18.2,Residential - All Types,8,2011
Coquitlam,"$497,300",147.5,-0.8,1.8,5.1,5.4,16.1,Residential - All Types,9,2011
Coquitlam,"$500,600",148.5,0.7,1.1,6.1,8.6,16.7,Residential - All Types,10,2011
Coquitlam,"$495,600",147.0,-1.0,-0.9,4.8,9.9,15.3,Residential - All Types,11,2011
Coquitlam,"$494,200",146.6,-0.3,-1.5,3.9,12.1,14.7,Residential - All Types,12,2011
Coquitlam,"$491,500",145.8,-0.5,-2.1,3.0,13.1,12.8,Residential - All Types,1,2012
Coquitlam,"$497,300",147.5,1.2,-0.8,3.7,16.1,12.6,Residential - All Types,2,2012
Coquitlam,"$502,300",149.0,1.0,1.0,2.8,18.9,12.4,Residential - All Types,3,2012
Coquitlam,"$506,700",150.3,0.9,1.2,2.3,19.1,12.4,Residential - All Types,4,2012
Coquitlam,"$513,400",152.3,1.3,3.6,2.6,19.8,12.8,Residential - All Types,5,2012
Coquitlam,"$513,100",152.2,-0.1,3.8,2.3,18.9,11.7,Residential - All Types,6,2012
Coquitlam,"$509,400",151.1,-0.7,3.6,1.5,16.1,10.1,Residential - All Types,7,2012
Coquitlam,"$506,700",150.3,-0.5,1.9,1.1,13.6,8.7,Residential - All Types,8,2012
Coquitlam,"$509,400",151.1,0.5,1.4,2.4,12.3,8.4,Residential - All Types,9,2012
Coquitlam,"$504,700",149.7,-0.9,-0.4,0.8,10.1,6.9,Residential - All Types,10,2012
Coquitlam,"$502,300",149.0,-0.5,-2.2,1.4,8.4,6.0,Residential - All Types,11,2012
Coquitlam,"$498,300",147.8,-0.8,-2.9,0.8,6.5,4.7,Residential - All Types,12,2012
Coquitlam,"$494,900",146.8,-0.7,-2.8,0.7,3.8,3.1,Residential - All Types,1,2013
Coquitlam,"$495,600",147.0,0.1,-2.2,-0.3,3.7,2.2,Residential - All Types,2,2013
Coquitlam,"$495,900",147.1,0.1,-2.6,-1.3,3.2,1.3,Residential - All Types,3,2013
Coquitlam,"$496,300",147.2,0.1,-1.7,-2.1,2.8,1.1,Residential - All Types,4,2013
Coquitlam,"$498,600",147.9,0.5,-0.7,-2.9,3.1,1.3,Residential - All Types,5,2013
Coquitlam,"$500,300",148.4,0.3,0.4,-2.5,3.3,1.4,Residential - All Types,6,2013
Coquitlam,"$502,300",149.0,0.4,1.5,-1.4,5.0,3.3,Residential - All Types,7,2013
Coquitlam,"$500,600",148.5,-0.3,1.0,-1.2,5.5,4.6,Residential - All Types,8,2013
Coquitlam,"$500,000",148.3,-0.1,0.8,-1.9,5.7,6.0,Residential - All Types,9,2013
Coquitlam,"$502,300",149.0,0.5,1.2,-0.5,6.5,8.9,Residential - All Types,10,2013
Coquitlam,"$505,400",149.9,0.6,1.4,0.6,6.8,12.0,Residential - All Types,11,2013
Coquitlam,"$508,100",150.7,0.5,1.5,2.0,6.8,15.2,Residential - All Types,12,2013
Coquitlam,"$514,800",152.7,1.3,2.5,4.0,7.9,18.5,Residential - All Types,1,2014
Coquitlam,"$515,500",152.9,0.1,3.0,4.0,7.4,20.3,Residential - All Types,2,2014
Coquitlam,"$517,800",153.6,0.5,3.6,4.4,6.0,22.6,Residential - All Types,3,2014
Coquitlam,"$520,900",154.5,0.6,3.7,5.0,5.2,22.4,Residential - All Types,4,2014
Coquitlam,"$528,600",156.8,1.5,4.6,6.0,5.7,23.4,Residential - All Types,5,2014
Coquitlam,"$528,600",156.8,0.0,4.0,5.7,5.4,22.5,Residential - All Types,6,2014
Coquitlam,"$528,600",156.8,0.0,2.7,5.2,5.3,20.4,Residential - All Types,7,2014
Coquitlam,"$534,000",158.4,1.0,3.6,6.7,6.5,19.7,Residential - All Types,8,2014
Coquitlam,"$538,100",159.6,0.8,3.9,7.6,8.2,18.7,Residential - All Types,9,2014
Coquitlam,"$541,800",160.7,0.7,4.0,7.9,8.2,18.2,Residential - All Types,10,2014
Coquitlam,"$539,700",160.1,-0.4,2.1,6.8,8.9,16.5,Residential - All Types,11,2014
Coquitlam,"$540,100",160.2,0.1,2.2,6.3,9.3,15.4,Residential - All Types,12,2014
Coquitlam,"$545,800",161.9,1.1,3.3,6.0,11.0,14.5,Residential - All Types,1,2015
Coquitlam,"$547,800",162.5,0.4,2.6,6.3,10.2,14.6,Residential - All Types,2,2015
Coquitlam,"$557,300",165.3,1.7,3.6,7.6,10.9,15.9,Residential - All Types,3,2015
